66.162.135.177 - - [10/Sep/2010:12:27:04 -0700] "GET www.townofmarionla.com/images/topbar.jpg HTTP/1.1" 304 - "http://www.townofmarionla.com/contact.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:27:04 -0700] "GET www.townofmarionla.com/images/bottombar.jpg HTTP/1.1" 304 - "http://www.townofmarionla.com/contact.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:27:04 -0700] "GET www.townofmarionla.com/images/town_hall(medium).gif HTTP/1.1" 200 167838 "http://www.townofmarionla.com/contact.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
207.46.199.193 - - [10/Sep/2010:12:55:58 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
99.195.92.238 - - [10/Sep/2010:13:01:13 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
99.195.92.238 - - [10/Sep/2010:13:01:13 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 200 3602 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
99.195.92.238 - - [10/Sep/2010:13:01:15 -0700] "GET www.townofmarionla.com/images/marion_sign.gif HTTP/1.1" 200 23840 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
99.195.92.238 - - [10/Sep/2010:13:01:16 -0700] "GET www.townofmarionla.com/images/topbar.jpg HTTP/1.1" 200 84481 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
99.195.92.238 - - [10/Sep/2010:13:01:16 -0700] "GET www.townofmarionla.com/images/bottombar.jpg HTTP/1.1" 200 83950 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
207.46.13.91 - - [10/Sep/2010:13:03:14 -0700] "GET townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
207.46.13.91 - - [10/Sep/2010:13:53:18 -0700] "GET townofmarionla.com/ HTTP/1.1" 200 8050 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
216.104.15.142 - - [10/Sep/2010:14:04:15 -0700] "GET www.townofmarionla.com/mayhaw_festival.php HTTP/1.0" 200 9114 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
66.112.12.156 - - [10/Sep/2010:14:04:35 -0700] "GET www.townofmarionla.com/favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB6.5; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; MSN 9.0;MSN 9.1;MSN 9.6;MSN 10.0; MSNbMSNI; MSNmen-us; MSNcOTH)"
207.46.12.237 - - [10/Sep/2010:14:42:35 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
207.46.12.237 - - [10/Sep/2010:15:06:38 -0700] "GET www.townofmarionla.com/Documents/2008MayhawBoothApplication.doc HTTP/1.1" 200 29184 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
210.212.123.10 - - [10/Sep/2010:16:17:19 -0700] "GET www.townofmarionla.com/index.php HTTP/1.0" 200 8030 "http://www.townofmarionla.com/index.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Crazy Browser 2.0.0 Beta 1; .NET CLR 1.0.3705; .NET CLR 1.1.4322)"
91.210.106.107 - - [10/Sep/2010:18:10:27 -0700] "GET www.townofmarionla.com/index.php HTTP/1.0" 200 8030 "http://www.townofmarionla.com/index.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; MyIE2; Deepnet Explorer)"
207.46.12.75 - - [10/Sep/2010:19:15:18 -0700] "GET www.townofmarionla.com/index.php HTTP/1.1" 200 8050 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1;  SV1;  .NET CLR 1.1.4322;  .NET CLR 2.0.40607;  .NET CLR 3.0.04506.648)"
207.46.12.75 - - [10/Sep/2010:19:15:23 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 200 3602 "http://www.townofmarionla.com/index.php" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1;  SV1;  .NET CLR 1.1.4322;  .NET CLR 2.0.40607;  .NET CLR 3.0.04506.648)"
207.46.13.100 - - [10/Sep/2010:19:35:34 -0700] "GET townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
207.46.13.100 - - [10/Sep/2010:20:20:18 -0700] "GET townofmarionla.com/index.php HTTP/1.1" 200 8050 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
77.88.43.26 - - [10/Sep/2010:21:06:35 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
66.249.67.7 - - [10/Sep/2010:21:36:12 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.7 - - [10/Sep/2010:21:36:12 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
67.195.113.243 - - [10/Sep/2010:22:18:48 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.0" 404 1683 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
